model,assignment,cell_group,question_id,round,emotion,personality,passed,total,role,sentiment_negative
llama_3_1_8b,shared54,worst,abc371_d,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc371_d,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc371_d,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc371_f,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc371_f,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc371_f,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc372_d,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc372_d,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc372_d,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc373_e,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc373_e,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc373_e,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc374_g,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc374_g,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc374_g,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc375_b,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc375_b,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc375_b,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc375_d,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc375_d,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc375_d,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc376_e,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc376_e,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc376_e,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc376_f,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc376_f,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc376_f,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc377_b,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc377_b,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc377_b,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc377_c,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc377_c,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc377_c,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc377_e,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc377_e,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc377_e,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc379_a,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc379_a,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc379_a,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc379_d,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc379_d,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc379_d,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc379_g,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc379_g,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc379_g,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc380_b,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc380_b,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc380_b,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc380_d,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc380_d,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc380_d,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc381_a,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc381_a,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc381_a,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc382_b,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc382_b,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc382_b,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc383_e,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc383_e,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc383_e,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc385_d,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc385_d,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc385_d,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc386_b,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc386_b,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc386_b,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc386_c,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc386_c,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc386_c,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc387_c,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc387_c,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc387_c,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc388_f,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc388_f,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc388_f,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc389_a,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc389_a,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc389_a,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc389_d,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc389_d,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc389_d,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc391_a,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc391_a,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc391_a,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc391_f,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc391_f,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc391_f,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc392_b,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc392_b,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc392_b,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc392_f,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc392_f,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc392_f,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc392_g,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc392_g,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc392_g,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc393_e,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc393_e,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc393_e,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc393_f,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc393_f,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc393_f,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc394_a,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc394_a,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc394_a,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc394_b,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc394_b,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc394_b,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc394_e,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc394_e,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc394_e,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc396_a,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc396_a,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc396_a,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,abc396_e,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc396_e,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc396_e,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc399_c,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc399_c,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc399_c,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc400_e,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc400_e,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,abc400_e,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc181_b,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc181_b,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc181_b,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc181_c,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc181_c,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc181_c,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc182_c,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc182_c,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc182_c,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc183_d,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc183_d,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc183_d,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc185_e,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc185_e,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc185_e,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc186_b,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc186_b,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc186_b,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc186_c,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc186_c,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc186_c,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc188_d,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc188_d,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc188_d,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc189_c,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc189_c,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc189_c,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc189_d,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc189_d,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc189_d,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc190_a,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc190_a,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc190_a,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc190_c,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc190_c,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc190_c,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc191_a,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc191_a,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc191_a,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc192_a,0,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc192_a,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc192_a,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc193_a,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc193_a,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc193_a,2,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc193_b,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc193_b,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc193_b,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc194_a,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc194_a,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc194_a,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc194_b,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc194_b,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc194_b,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc195_c,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc195_c,1,disgust,HLL,24,282,reviewer,1
llama_3_1_8b,shared54,worst,arc195_c,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc195_d,0,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc195_d,1,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,worst,arc195_d,2,disgust,HLL,24,282,reviewer,0
llama_3_1_8b,shared54,best,1873_A,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,1873_A,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,1873_A,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,1873_D,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,1873_D,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,1873_D,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,1883_B,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,1883_B,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,1883_B,2,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,1883_C,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,1883_C,1,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,1883_C,2,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,1899_B,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2777,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2777,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2777,2,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,2784,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2808,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2808,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2808,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2811,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2811,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2811,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2812,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2812,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2812,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2816,0,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,2816,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2816,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2817,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2817,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2817,2,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,2825,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2833,0,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,2833,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2833,2,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,2847,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2847,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2847,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2849,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2868,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2868,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2868,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2870,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2882,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2882,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2882,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2886,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2902,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2915,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2919,0,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,2919,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2919,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2921,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2952,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2952,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2952,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2954,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2955,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2977,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,2998,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3024,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3024,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3024,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3025,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3025,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3025,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3032,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3032,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3032,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3044,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3044,1,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3044,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3055,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3055,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3055,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3166,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3166,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3166,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3188,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3192,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3193,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3193,1,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3193,2,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3195,0,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3203,0,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3203,1,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3203,2,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3213,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3213,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3213,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3220,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3223,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3223,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3223,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3225,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3229,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3229,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3229,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3243,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3246,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3246,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3246,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3249,0,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3249,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3249,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3251,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3261,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3261,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3261,2,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3263,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3263,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3263,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3265,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3269,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3298,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3298,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3298,2,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3312,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3324,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3324,1,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3324,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3329,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3329,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3329,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3345,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3345,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3345,2,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3362,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3362,1,neutral,NNN,56,282,reviewer,1
llama_3_1_8b,shared54,best,3362,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3388,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3388,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3388,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3394,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3394,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3394,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3402,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3402,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3402,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3408,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3408,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3412,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3421,0,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3421,1,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3421,2,neutral,NNN,56,282,reviewer,0
llama_3_1_8b,shared54,best,3426,0,neutral,NNN,56,282,reviewer,0
